opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,close_date,close_value
GMN9KQN2,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-05-27,,
L9WWFYQW,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Codehow,Lost,2017-05-27,2017-08-18,0
AR2T4LAR,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Scottech,Won,2017-05-27,2017-08-22,4432
GPC8PLM7,Donn Cantrell,Rocco Neubert,East,GTX Basic,Kinnamplus,Won,2017-05-27,2017-09-02,481
YA822MOB,James Ascencio,Summer Sewald,West,GTX Plus Pro,Y-corporation,Lost,2017-05-27,2017-08-22,0
JBCQ1ODR,James Ascencio,Summer Sewald,West,GTXPro,Newex,Won,2017-05-27,2017-08-28,5293
M26BSX5S,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Codehow,Lost,2017-05-27,2017-08-06,0
PLYYX5CD,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Pro,Hottechi,Won,2017-05-27,2017-08-17,5769
JP2EY6QU,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Globex Corporation,Won,2017-05-27,2017-09-02,4929
48INT6OA,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Rundofase,Won,2017-05-27,2017-08-05,4924
EVDMSM4N,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,Blackzim,Lost,2017-05-27,2017-08-14,0
9FH4OP4U,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Faxquote,Won,2017-05-27,2017-08-04,5312
N128I4H8,Kary Hendrixson,Summer Sewald,West,MG Special,Nam-zim,Won,2017-05-27,2017-06-07,66
8NKLCSES,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Toughzap,Won,2017-05-27,2017-06-18,1115
1ZMWMU21,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Conecom,Won,2017-05-27,2017-08-23,3407
R617R51D,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Cancity,Won,2017-05-27,2017-09-03,540
W8E2YLNY,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Acme Corporation,Won,2017-05-27,2017-09-04,1095
TX9VFL4J,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Silis,Won,2017-05-27,2017-08-23,1019
5ELX1QYM,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Green-Plus,Lost,2017-05-27,2017-05-30,0
RTQVKK41,Vicki Laflamme,Celia Rouche,West,GTXPro,Scotfind,Lost,2017-05-27,2017-08-17,0
9DEDEQ5O,Vicki Laflamme,Celia Rouche,West,GTXPro,Green-Plus,Won,2017-05-27,2017-09-14,4477
Z8JLMCOM,Vicki Laflamme,Celia Rouche,West,GTXPro,Hatfan,Won,2017-05-27,2017-06-02,4644
1O58TWRZ,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Finhigh,Lost,2017-05-28,2017-08-20,0
RHOZIG9P,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,Cancity,Lost,2017-05-28,2017-06-13,0
VXTVHC1Z,Boris Faz,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-05-28,,
52Q1PYGW,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Zotware,Won,2017-05-28,2017-06-08,940
56ZJUSNG,Daniell Hammack,Rocco Neubert,East,GTXPro,Acme Corporation,Won,2017-05-28,2017-06-07,5378
Y92RU9V8,Daniell Hammack,Rocco Neubert,East,GTXPro,Kan-code,Won,2017-05-28,2017-06-15,4712
SXV6VZVC,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Bioholding,Won,2017-05-28,2017-08-25,1118
BGY307FC,Donn Cantrell,Rocco Neubert,East,GTX Plus Pro,Ganjaflex,Won,2017-05-28,2017-08-11,5695
BAN0BVHW,Donn Cantrell,Rocco Neubert,East,GTXPro,Yearin,Won,2017-05-28,2017-08-05,4462
GV9G96Z1,Garret Kinder,Cara Losch,East,GTXPro,Plussunin,Lost,2017-05-28,2017-08-30,0
Z75R686C,Hayden Neloms,Celia Rouche,West,MG Advanced,Singletechno,Won,2017-05-28,2017-08-28,3701
BO1ZOZG2,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Ontomedia,Engaging,2017-05-28,,
OERROEPM,Markita Hansen,Celia Rouche,West,GTX Basic,,Engaging,2017-05-28,,
12GLKKV4,Markita Hansen,Celia Rouche,West,GTX Plus Basic,J-Texon,Won,2017-05-28,2017-06-08,941
VDD7H92Q,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Hatfan,Won,2017-05-28,2017-06-05,1171
83JP1K4E,Rosalina Dieter,Celia Rouche,West,GTK 500,Rantouch,Won,2017-05-28,2017-08-28,24899
ME3H0RUJ,Rosalina Dieter,Celia Rouche,West,MG Advanced,Rantouch,Won,2017-05-28,2017-09-21,3418
W8E76HJG,Vicki Laflamme,Celia Rouche,West,GTX Basic,Hottechi,Won,2017-05-28,2017-06-08,537
MWSPTOQK,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-05-28,,
IMB2N710,Zane Levy,Summer Sewald,West,GTX Plus Basic,Rantouch,Won,2017-05-28,2017-08-04,1053
OJBBZHM4,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Genco Pura Olive Oil Company,Won,2017-05-29,2017-06-11,497
2PQORQGO,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Zencorporation,Won,2017-05-29,2017-09-13,5714
I3RW4OMF,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,Bioholding,Won,2017-05-29,2017-08-29,611
RY6T3GLC,Corliss Cosme,Cara Losch,East,GTXPro,Zathunicon,Engaging,2017-05-29,,
LG8ZAMCB,Corliss Cosme,Cara Losch,East,GTXPro,Opentech,Won,2017-05-29,2017-06-11,5642
XJ8UTM6B,Corliss Cosme,Cara Losch,East,GTXPro,Umbrella Corporation,Won,2017-05-29,2017-06-11,5081
CVGTFBZE,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Cancity,Won,2017-05-29,2017-08-02,3985
RW02HG5P,Donn Cantrell,Rocco Neubert,East,MG Advanced,Bluth Company,Won,2017-05-29,2017-06-11,3313
7W8CQJ2Z,Elease Gluck,Celia Rouche,West,MG Advanced,Plexzap,Won,2017-05-29,2017-06-11,3850
M03IHS3P,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Scottech,Won,2017-05-29,2017-08-06,917
GX3SHSEA,Gladys Colclough,Melvin Marxen,Central,MG Special,Streethex,Won,2017-05-29,2017-08-08,56
8G3HB5S6,James Ascencio,Summer Sewald,West,GTX Basic,,Engaging,2017-05-29,,
9KTHISLX,James Ascencio,Summer Sewald,West,MG Advanced,Lexiqvolax,Lost,2017-05-29,2017-08-18,0
Q808L4HZ,James Ascencio,Summer Sewald,West,GTXPro,Newex,Won,2017-05-29,2017-08-07,5194
IWQP4M72,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Bioholding,Lost,2017-05-29,2017-08-29,0
MPME6VZD,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,Dontechi,Engaging,2017-05-29,,
EUYJDW9C,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-05-29,,
3GOXMQPF,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Golddex,Won,2017-05-29,2017-08-17,1002
1WZ5N86Q,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Hottechi,Won,2017-05-29,2017-08-17,6042
C3QK8M7F,Markita Hansen,Celia Rouche,West,GTX Plus Pro,Sonron,Won,2017-05-29,2017-06-15,4423
9BXXDYH9,Markita Hansen,Celia Rouche,West,MG Special,Groovestreet,Won,2017-05-29,2017-08-18,45
YRTI0EKE,Rosalina Dieter,Celia Rouche,West,GTX Basic,,Engaging,2017-05-29,,
4X3H9YD5,Rosalina Dieter,Celia Rouche,West,GTK 500,Kan-code,Won,2017-05-29,2017-08-29,25791
K83L4L0I,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Mathtouch,Won,2017-05-29,2017-06-17,2918
E9C7WXQL,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Basic,Streethex,Won,2017-05-29,2017-09-19,959
UMXZFLO8,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-05-29,,
AAVJHH3M,Zane Levy,Summer Sewald,West,GTXPro,Green-Plus,Won,2017-05-29,2017-06-06,5532
NEVHU7GV,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Ontomedia,Lost,2017-05-30,2017-08-07,0
POLWB0UX,Corliss Cosme,Cara Losch,East,GTXPro,Xx-zobam,Won,2017-05-30,2017-06-06,4687
ZSHK2ZXD,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,dambase,Won,2017-05-30,2017-06-21,602
PF7GFMLQ,Donn Cantrell,Rocco Neubert,East,GTX Basic,Condax,Won,2017-05-30,2017-08-10,595
LKMZWCKQ,Gladys Colclough,Melvin Marxen,Central,GTXPro,Funholding,Lost,2017-05-30,2017-09-06,0
3D6ZHLF0,Kami Bicknell,Summer Sewald,West,GTX Basic,Zoomit,Lost,2017-05-30,2017-08-05,0
3R8PJCCW,Kary Hendrixson,Summer Sewald,West,MG Advanced,Blackzim,Won,2017-05-30,2017-09-03,2868
CPWTJ2WC,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Finhigh,Won,2017-05-30,2017-06-03,3236
QZLWUJEJ,Reed Clapper,Rocco Neubert,East,GTXPro,Ganjaflex,Lost,2017-05-30,2017-05-31,0
NDVZAHYA,Vicki Laflamme,Celia Rouche,West,GTX Basic,Golddex,Won,2017-05-30,2017-08-15,524
1R8VKE8O,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,Golddex,Won,2017-05-30,2017-08-15,5631
QNVW1NSS,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-05-30,,
LNX7ULEG,Zane Levy,Summer Sewald,West,GTX Plus Pro,Sonron,Won,2017-05-30,2017-08-22,5572
42N0IWF8,Zane Levy,Summer Sewald,West,GTXPro,Condax,Won,2017-05-30,2017-06-05,5644
N60TC14O,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,Zumgoity,Lost,2017-05-31,2017-08-05,0
V6YYDG56,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,Donquadtech,Lost,2017-05-31,2017-06-16,0
S1AU0IZX,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Inity,Won,2017-05-31,2017-06-04,4192
GFXKHCEM,Elease Gluck,Celia Rouche,West,MG Special,Fasehatice,Lost,2017-05-31,2017-09-05,0
YH2NHVXC,Elease Gluck,Celia Rouche,West,MG Advanced,Blackzim,Lost,2017-05-31,2017-08-26,0
JSNPH01N,Elease Gluck,Celia Rouche,West,MG Special,Sonron,Won,2017-05-31,2017-06-10,56
CQDULMXS,Garret Kinder,Cara Losch,East,GTX Basic,Gekko & Co,Won,2017-05-31,2017-08-05,607
VKM187MX,Gladys Colclough,Melvin Marxen,Central,MG Special,Condax,Won,2017-05-31,2017-06-09,48
GIPPUV2F,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Nam-zim,Engaging,2017-05-31,,
4IUJNFPF,James Ascencio,Summer Sewald,West,GTX Basic,Singletechno,Lost,2017-05-31,2017-08-18,0
ZE7PM90V,James Ascencio,Summer Sewald,West,GTX Basic,Blackzim,Won,2017-05-31,2017-08-23,570
CAAYFKK8,James Ascencio,Summer Sewald,West,GTX Plus Basic,Singletechno,Won,2017-05-31,2017-06-04,1056
HTBPSC2D,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-05-31,,
NQZNAEYQ,Kami Bicknell,Summer Sewald,West,GTX Basic,Lexiqvolax,Won,2017-05-31,2017-09-03,560
J47DPNB5,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Plexzap,Lost,2017-05-31,2017-08-03,0
37B8ES7X,Kary Hendrixson,Summer Sewald,West,GTX Basic,Groovestreet,Won,2017-05-31,2017-06-21,588
KYABDCKE,Kary Hendrixson,Summer Sewald,West,GTXPro,Y-corporation,Won,2017-05-31,2017-09-02,4356
3CP9VXC1,Kary Hendrixson,Summer Sewald,West,MG Special,Labdrill,Won,2017-05-31,2017-08-15,69
9XGT3451,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Rangreen,Won,2017-05-31,2017-08-02,505
AG0H8IAZ,Markita Hansen,Celia Rouche,West,GTX Basic,Sonron,Won,2017-05-31,2017-09-23,510
28FTXKAB,Markita Hansen,Celia Rouche,West,MG Advanced,Zoomit,Won,2017-05-31,2017-09-23,3722
SIBR2J01,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-05-31,,
ROUOR5L0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Finjob,Won,2017-05-31,2017-08-02,1145
QPMZ5RG0,Moses Frase,Dustin Brinkmann,Central,MG Special,Streethex,Won,2017-05-31,2017-08-27,53
2PMIYAFN,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Kan-code,Won,2017-05-31,2017-06-15,1120
CRWE8FRT,Reed Clapper,Rocco Neubert,East,MG Advanced,Initech,Won,2017-05-31,2017-09-22,3404
FC1LS6PY,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Zumgoity,Lost,2017-05-31,2017-06-08,0
6FI9HAX7,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Ron-tech,Won,2017-05-31,2017-06-13,46
JL86Q0B4,Wilburn Farren,Cara Losch,East,MG Special,The New York Inquirer,Won,2017-05-31,2017-06-14,53
Y2A8EUBM,Zane Levy,Summer Sewald,West,GTX Basic,Singletechno,Lost,2017-05-31,2017-08-20,0
C2MKJA8V,Zane Levy,Summer Sewald,West,GTXPro,Condax,Won,2017-05-31,2017-06-05,4988
IJ4Y77D9,Zane Levy,Summer Sewald,West,MG Special,Rantouch,Won,2017-05-31,2017-08-12,53
CGCPVYNI,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Isdom,Won,2017-06-01,2017-06-08,523
ST8ZOXKI,Anna Snelling,Dustin Brinkmann,Central,MG Special,Hottechi,Won,2017-06-01,2017-06-11,63
P07OGZ3F,Anna Snelling,Dustin Brinkmann,Central,MG Special,Stanredtax,Won,2017-06-01,2017-08-28,54
0DLEXLEV,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Yearin,Won,2017-06-01,2017-09-07,6117
27UN3UX8,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,Ontomedia,Won,2017-06-01,2017-06-09,5112
NR5D7201,Corliss Cosme,Cara Losch,East,MG Advanced,Kan-code,Won,2017-06-01,2017-09-03,3527
UGTXH980,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-06-01,,
LKBS2IJC,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Konmatfix,Lost,2017-06-01,2017-06-11,0
MFO940S8,Darcel Schlecht,Melvin Marxen,Central,MG Special,Finhigh,Lost,2017-06-01,2017-08-24,0
5O0597PP,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Warephase,Lost,2017-06-01,2017-08-07,0
C4FEG98K,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Inity,Won,2017-06-01,2017-06-14,565
EKH5O1HH,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Ron-tech,Won,2017-06-01,2017-06-09,3771
BZ9C1LQT,Elease Gluck,Celia Rouche,West,MG Advanced,Fasehatice,Lost,2017-06-01,2017-08-09,0
ZT6D57ED,Gladys Colclough,Melvin Marxen,Central,GTX Plus Pro,Scottech,Won,2017-06-01,2017-09-02,6274
NKERMTB8,Hayden Neloms,Celia Rouche,West,MG Advanced,Plexzap,Lost,2017-06-01,2017-08-03,0
Q67320CY,Hayden Neloms,Celia Rouche,West,MG Advanced,Sunnamplex,Won,2017-06-01,2017-08-17,3480
K5NFTQRI,James Ascencio,Summer Sewald,West,GTX Plus Pro,Fasehatice,Won,2017-06-01,2017-08-16,5770
IJ7B896N,Kary Hendrixson,Summer Sewald,West,MG Advanced,Hottechi,Lost,2017-06-01,2017-09-12,0
8KBVRQHD,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Pro,Statholdings,Lost,2017-06-01,2017-08-29,0
AGZ87JFX,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Rangreen,Lost,2017-06-01,2017-08-01,0
OBGCQ1BK,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Domzoom,Lost,2017-06-01,2017-09-21,0
K05LLUU4,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Ron-tech,Lost,2017-06-01,2017-09-25,0
9WISPXZW,Reed Clapper,Rocco Neubert,East,GTX Basic,Konex,Won,2017-06-01,2017-06-12,562
ZTVWSE98,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-06-01,,
4ZGA57SX,Rosie Papadopoulos,Cara Losch,East,GTXPro,Mathtouch,Won,2017-06-01,2017-08-03,4686
6ONKN1IM,Vicki Laflamme,Celia Rouche,West,MG Advanced,Newex,Lost,2017-06-01,2017-08-22,0
JVIIWJDL,Violet Mclelland,Cara Losch,East,MG Special,Opentech,Won,2017-06-01,2017-09-02,38
W8M8XI8Y,Zane Levy,Summer Sewald,West,MG Advanced,Finjob,Won,2017-06-01,2017-08-05,3184
MELHF0ZP,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Rundofase,Won,2017-06-02,2017-09-17,5373
6SV2WYK4,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Bluth Company,Won,2017-06-02,2017-09-05,1239
SPV7OJTH,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-06-02,,
6JEAYHOE,Cecily Lampkin,Dustin Brinkmann,Central,MG Advanced,Isdom,Lost,2017-06-02,2017-06-18,0
IKQSEYPT,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,Streethex,Won,2017-06-02,2017-06-12,52
ZN0FWO0L,Corliss Cosme,Cara Losch,East,GTX Basic,Ganjaflex,Won,2017-06-02,2017-09-19,651
CPL37MZC,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,dambase,Won,2017-06-02,2017-08-02,6026
N7G1TU1X,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-06-02,,
GM68OLDH,James Ascencio,Summer Sewald,West,GTX Plus Pro,Green-Plus,Won,2017-06-02,2017-09-05,5569
W604BPPE,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Dontechi,Lost,2017-06-02,2017-08-25,0
GIJ14130,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Hottechi,Won,2017-06-02,2017-09-04,519
CUA83384,Kami Bicknell,Summer Sewald,West,GTX Basic,Scotfind,Won,2017-06-02,2017-09-05,558
ZGQI86AQ,Kary Hendrixson,Summer Sewald,West,GTX Basic,Sonron,Won,2017-06-02,2017-09-05,523
L8NLCWFS,Kary Hendrixson,Summer Sewald,West,GTXPro,Scotfind,Won,2017-06-02,2017-08-20,4869
UPHLXZ3M,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Funholding,Lost,2017-06-02,2017-08-02,0
JDFQYP5L,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Stanredtax,Won,2017-06-02,2017-08-09,588
06AIY3IS,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,Condax,Won,2017-06-02,2017-08-21,5712
4LQAN2JX,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Golddex,Won,2017-06-02,2017-08-29,1046
84QGC91P,Maureen Marcano,Summer Sewald,West,MG Special,Singletechno,Won,2017-06-02,2017-08-17,54
98MASV7P,Reed Clapper,Rocco Neubert,East,GTXPro,Xx-zobam,Won,2017-06-02,2017-08-12,4933
QFBBRJL5,Reed Clapper,Rocco Neubert,East,MG Special,Umbrella Corporation,Won,2017-06-02,2017-09-26,60
CUV49MUR,Violet Mclelland,Cara Losch,East,GTXPro,Zathunicon,Engaging,2017-06-02,,
XCGW5K0N,Violet Mclelland,Cara Losch,East,GTX Basic,Silis,Won,2017-06-02,2017-09-12,572
UUF8Z53N,Violet Mclelland,Cara Losch,East,MG Special,Condax,Won,2017-06-02,2017-08-30,55
J6MIKNYJ,Violet Mclelland,Cara Losch,East,MG Special,Xx-zobam,Won,2017-06-02,2017-08-22,51
3W4AWYSK,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,Vehement Capital Partners,Lost,2017-06-03,2017-08-24,0
VBN5T6F8,Cassey Cress,Rocco Neubert,East,MG Special,Opentech,Won,2017-06-03,2017-08-31,59
W1J3L0EU,Daniell Hammack,Rocco Neubert,East,GTXPro,Betasoloin,Won,2017-06-03,2017-06-06,4492
45CMXP2K,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Treequote,Lost,2017-06-03,2017-08-03,0
6OJAC85F,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Codehow,Lost,2017-06-03,2017-08-29,0
K94WM7M4,Donn Cantrell,Rocco Neubert,East,MG Advanced,Zathunicon,Lost,2017-06-03,2017-08-27,0
31KRB7R2,James Ascencio,Summer Sewald,West,GTX Basic,Plexzap,Lost,2017-06-03,2017-08-12,0
5PG1KSKD,James Ascencio,Summer Sewald,West,GTXPro,Fasehatice,Lost,2017-06-03,2017-08-06,0
LDAXEBR0,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Treequote,Won,2017-06-03,2017-06-22,639
NGTMVX1C,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Globex Corporation,Won,2017-06-03,2017-06-21,1040
SFBHZLHK,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Finhigh,Won,2017-06-03,2017-09-12,4138
7VMOJBPN,Kami Bicknell,Summer Sewald,West,GTXPro,Faxquote,Engaging,2017-06-03,,
13PPMGNM,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,Plexzap,Lost,2017-06-03,2017-08-07,0
6GY8Q8F0,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Funholding,Won,2017-06-03,2017-09-23,54
5JIXFMFY,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Inity,Won,2017-06-03,2017-09-14,3438
JBY30BSR,Markita Hansen,Celia Rouche,West,GTXPro,Finjob,Lost,2017-06-03,2017-08-05,0
69XL3JMB,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Isdom,Won,2017-06-03,2017-08-05,1017
YTGQKC7A,Rosalina Dieter,Celia Rouche,West,MG Special,Dalttechnology,Engaging,2017-06-03,,
DYWMK8OF,Rosalina Dieter,Celia Rouche,West,MG Advanced,Singletechno,Won,2017-06-03,2017-09-19,3314
GG8XQD8Z,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Cancity,Lost,2017-06-03,2017-08-12,0
URT8A7OQ,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Rangreen,Won,2017-06-03,2017-08-24,51
LGO0XF4X,Vicki Laflamme,Celia Rouche,West,MG Special,Kan-code,Won,2017-06-03,2017-09-10,50
Y46OEBEH,Violet Mclelland,Cara Losch,East,MG Special,Zathunicon,Won,2017-06-03,2017-06-09,54
G54JJCMX,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Scottech,Lost,2017-06-04,2017-08-18,0
BPQ0358T,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Rangreen,Lost,2017-06-04,2017-09-16,0
EPH7L4K0,Boris Faz,Rocco Neubert,East,GTXPro,Condax,Lost,2017-06-04,2017-09-05,0
SMU4542Q,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Basic,Hottechi,Lost,2017-06-04,2017-08-16,0
E884CL8B,Daniell Hammack,Rocco Neubert,East,GTXPro,Ontomedia,Won,2017-06-04,2017-06-17,4942
4K8N65EM,Donn Cantrell,Rocco Neubert,East,MG Special,Initech,Lost,2017-06-04,2017-08-06,0
KVTBYOVD,Donn Cantrell,Rocco Neubert,East,GTXPro,Kan-code,Won,2017-06-04,2017-06-14,4612
ZA6CBQAL,Donn Cantrell,Rocco Neubert,East,GTXPro,Zotware,Won,2017-06-04,2017-06-20,4308
Y6YZXVTF,Donn Cantrell,Rocco Neubert,East,MG Advanced,Massive Dynamic,Won,2017-06-04,2017-09-04,2876
SHETLR3T,Gladys Colclough,Melvin Marxen,Central,GTX Plus Pro,Warephase,Won,2017-06-04,2017-08-30,4990
EL03YRD0,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Scotfind,Lost,2017-06-04,2017-09-29,0
3KZUBSRU,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,Sonron,Won,2017-06-04,2017-09-09,1024
F8QQEW1W,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-06-04,,
FA6JQ4V2,Kami Bicknell,Summer Sewald,West,MG Special,Lexiqvolax,Won,2017-06-04,2017-09-16,53
4LXUITP3,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-06-04,,
GXC8JN36,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-06-04,,
XTE9XJTS,Kary Hendrixson,Summer Sewald,West,MG Special,Zencorporation,Engaging,2017-06-04,,
N7WUBQR0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Singletechno,Lost,2017-06-04,2017-09-17,0
9KJ89VHI,Kary Hendrixson,Summer Sewald,West,GTX Basic,J-Texon,Won,2017-06-04,2017-09-01,525
N3CN7GCZ,Kary Hendrixson,Summer Sewald,West,MG Special,Nam-zim,Won,2017-06-04,2017-08-27,60
KAHKF9H1,Markita Hansen,Celia Rouche,West,GTX Plus Basic,Scotfind,Won,2017-06-04,2017-06-08,967
P4UJ64QM,Maureen Marcano,Summer Sewald,West,GTX Basic,Rantouch,Lost,2017-06-04,2017-08-14,0
IHF5GR01,Reed Clapper,Rocco Neubert,East,GTX Basic,Initech,Won,2017-06-04,2017-06-14,524
81DUFIPO,Rosalina Dieter,Celia Rouche,West,MG Special,J-Texon,Won,2017-06-04,2017-09-10,57
58K44TMD,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Bubba Gump,Lost,2017-06-04,2017-06-20,0
EEBOSTAA,Versie Hillebrand,Dustin Brinkmann,Central,GTX Plus Pro,Warephase,Won,2017-06-04,2017-06-13,5056
9DDHZUZB,Vicki Laflamme,Celia Rouche,West,GTX Basic,Konex,Won,2017-06-04,2017-06-08,600
IWLEND3K,Cassey Cress,Rocco Neubert,East,GTX Basic,Donware,Won,2017-06-05,2017-09-26,633
VICY80KW,Cassey Cress,Rocco Neubert,East,GTXPro,Vehement Capital Partners,Won,2017-06-05,2017-08-27,4994
H35AXY3M,Corliss Cosme,Cara Losch,East,GTX Plus Basic,Kan-code,Won,2017-06-05,2017-06-10,899
1UHFKBP6,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Scottech,Lost,2017-06-05,2017-08-06,0
VF7DWQIH,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,dambase,Won,2017-06-05,2017-08-25,5421
C7NW3JB2,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Genco Pura Olive Oil Company,Won,2017-06-05,2017-08-23,5223
SUABQAC0,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Rundofase,Won,2017-06-05,2017-06-18,4794
6JWA8DFJ,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Toughzap,Won,2017-06-05,2017-09-06,4903
OEBJXZN6,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Dontechi,Won,2017-06-05,2017-08-13,3625
QMUBRAT2,Gladys Colclough,Melvin Marxen,Central,GTX Basic,Globex Corporation,Lost,2017-06-05,2017-08-28,0
W5P1OLUL,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Rundofase,Won,2017-06-05,2017-08-03,554
